F_1,F_2,F_3,F_4,F_5,F_6,F_7,F_8,F_9,F_10,F_11,F_12,F_13,F_14,F_15,F_16,F_17,F_18,F_19,F_20
-0.4787288569964121,-0.8400820092260379,-0.8836494105586878,-1.1614556637621734,-1.719630958482829,-0.5684264479753972,-0.6212198872373142,-1.416196822142491,-1.1609431060994362,-0.7068170169144029,-0.6253203485392107,-0.6611993849308048,-0.3813429010763711,-0.796514607893388,-1.2321886212198871,-0.3075345976422347,-0.3326499231163506,-1.6893900563813429,-0.7862634546386469,-0.5868785238339314
-0.8918918918918919,-1.3108108108108107,-1.7567567567567568,-1.945945945945946,-1.2567567567567568,-1.5,-1.351351351351351,-1.7162162162162162,-2.081081081081081,-1.554054054054054,-1.2432432432432432,-1.108108108108108,-1.472972972972973,-1.5945945945945943,-2.189189189189189,-0.6351351351351351,-1.1756756756756757,-1.8243243243243243,-1.648648648648649,-1.5135135135135136
-0.520618556701031,-0.6185567010309279,-1.041237113402062,-1.154639175257732,-1.958762886597938,-0.6082474226804123,-0.5721649484536082,-1.5103092783505154,-1.324742268041237,-0.7268041237113402,-0.9072164948453608,-0.4484536082474227,-0.6082474226804123,-1.458762886597938,-1.5463917525773196,-0.4948453608247423,-0.4896907216494845,-2.31958762886598,-1.1958762886597938,-0.5670103092783505
-0.3924050632911392,-0.6075949367088608,-0.9746835443037974,-0.9746835443037974,-2.113924050632912,-0.4050632911392405,-0.2911392405063291,-1.9746835443037976,-1.518987341772152,-0.8860759493670886,-0.759493670886076,-0.4556962025316455,-0.4556962025316455,-1.620253164556962,-1.379746835443038,-0.4683544303797468,-0.3670886075949367,-2.6455696202531644,-1.4303797468354431,-0.620253164556962
-0.3555926544240401,-0.5342237061769616,-0.8096828046744574,-0.9616026711185308,-1.7595993322203674,-0.6010016694490818,-0.7061769616026711,-1.207011686143573,-0.7779632721202003,-0.7662771285475793,-0.6093489148580968,-0.6060100166944908,-0.5175292153589316,-0.8697829716193656,-0.8898163606010017,-0.345575959933222,-0.3906510851419031,-1.5559265442404009,-0.8313856427378965,-0.6911519198664441
-0.2014925373134328,-0.8768656716417911,-0.9291044776119404,-1.1604477611940298,-1.8955223880597007,-0.6455223880597015,-0.7313432835820896,-1.2798507462686568,-1.2985074626865671,-0.9813432835820896,-1.2164179104477613,-0.6417910447761194,-0.8582089552238806,-1.75,-1.6194029850746268,-0.3582089552238806,-0.4365671641791044,-2.5186567164179103,-1.507462686567164,-0.6529850746268657
-0.4202247191011236,-0.6876404494382022,-0.6404494382022472,-0.9775280898876404,-1.5280898876404494,-0.3617977528089887,-0.6674157303370787,-1.2651685393258427,-0.9662921348314608,-1.2292134831460677,-1.051685393258427,-0.6606741573033708,-0.7213483146067415,-1.5932584269662922,-0.9191011235955056,-0.0808988764044943,-0.3101123595505618,-2.406741573033708,-1.3707865168539326,-0.9820224719101124
-0.4226190476190476,-0.9970238095238096,-1.1636904761904765,-1.693452380952381,-1.934523809523809,-0.6577380952380952,-1.0357142857142858,-1.6071428571428572,-1.4464285714285714,-0.7053571428571429,-0.4672619047619047,-0.7916666666666666,-0.4017857142857143,-1.3720238095238095,-1.556547619047619,-0.6160714285714286,-0.5446428571428571,-2.345238095238096,-1.2232142857142858,-0.5357142857142857
-0.6388888888888888,-0.4305555555555556,-0.7638888888888888,-1.0833333333333333,-1.375,-0.3194444444444444,-0.2777777777777778,-1.8333333333333333,-1.1388888888888888,-1.3888888888888888,-1.1527777777777777,-0.0555555555555555,-0.6666666666666666,-1.930555555555556,-1.5972222222222223,-0.3055555555555556,-0.75,-2.680555555555556,-1.6111111111111112,-1.1388888888888888
-0.1707317073170731,-1.329268292682927,-1.304878048780488,-1.9390243902439024,-1.7764227642276422,-1.0040650406504066,-1.3739837398373984,-1.2520325203252032,-1.695121951219512,-0.1626016260162601,-0.1585365853658536,-1.1910569105691058,-0.08130081300813,-0.6788617886178862,-1.3902439024390243,-0.4796747967479675,-0.3048780487804878,-1.5365853658536586,-0.8252032520325203,-0.1300813008130081
-0.84,-0.89,-0.385,-0.4,-2.215,-0.29,-0.295,-0.84,-0.795,-2.03,-2.03,-0.78,-1.185,-1.835,-1.11,-0.235,-0.98,-2.04,-1.215,-1.65
-0.3798449612403101,-0.8062015503875969,-0.4651162790697674,-0.9806201550387597,-1.810077519379845,-0.5193798449612403,-0.6317829457364341,-1.2596899224806202,-1.2325581395348837,-0.7984496124031008,-0.8294573643410853,-0.4031007751937984,-0.5232558139534884,-1.1705426356589148,-1.127906976744186,-0.2325581395348837,-0.251937984496124,-2.0155038759689923,-1.0465116279069768,-0.6162790697674418
-0.4236111111111111,-1.1180555555555556,-1.1458333333333333,-1.4583333333333333,-1.9652777777777777,-0.8194444444444444,-0.8194444444444444,-1.4027777777777777,-1.4097222222222223,-0.9722222222222222,-0.9930555555555556,-0.7083333333333334,-0.5833333333333334,-1.6597222222222223,-1.2777777777777777,-0.5277777777777778,-0.6111111111111112,-2.3125,-1.375,-0.5763888888888888
-0.2757009345794392,-0.8130841121495327,-0.705607476635514,-0.7663551401869159,-1.5514018691588785,-0.5607476635514018,-0.4719626168224299,-1.1542056074766356,-0.9392523364485982,-0.5981308411214953,-0.5560747663551402,-0.6074766355140186,-0.677570093457944,-0.9906542056074766,-1.088785046728972,-0.3130841121495327,-0.4205607476635514,-1.9906542056074767,-0.9392523364485982,-0.6214953271028038
-0.5569620253164557,-0.5921237693389592,-0.6315049226441631,-1.060478199718706,-1.5639943741209563,-0.2053445850914205,-0.5133614627285513,-1.3783403656821378,-0.6118143459915611,-1.1139240506329111,-0.9831223628691984,-0.4064697609001406,-0.7074542897327707,-1.310829817158931,-1.1336146272855134,-0.2362869198312236,-0.3895921237693389,-2.1068917018284106,-0.9212376933895922,-0.9310829817158932
-0.3103448275862069,-1.057471264367816,-1.1264367816091954,-1.3563218390804597,-1.7471264367816093,-0.5632183908045977,-0.6206896551724138,-1.3908045977011494,-1.4137931034482758,-1.137931034482759,-1.011494252873563,-0.6551724137931034,-0.6666666666666666,-1.3333333333333333,-1.1954022988505748,0.0,-0.3908045977011494,-2.0,-1.2298850574712643,-0.8850574712643678
-0.3683453237410072,-0.7525179856115108,-0.8474820143884892,-1.143884892086331,-1.781294964028777,-0.4805755395683453,-0.5381294964028777,-1.371223021582734,-1.218705035971223,-0.9050359712230216,-0.860431654676259,-0.6215827338129496,-0.5266187050359712,-1.158273381294964,-1.0776978417266188,-0.2172661870503597,-0.376978417266187,-2.047482014388489,-1.064748201438849,-0.6935251798561151
-0.5568181818181818,-0.8295454545454546,-0.6590909090909091,-1.056818181818182,-1.306818181818182,-0.5227272727272727,-0.6931818181818182,-1.7045454545454546,-1.2613636363636365,-1.2613636363636365,-1.125,-0.5454545454545454,-0.7045454545454546,-1.9772727272727275,-1.306818181818182,-0.2954545454545454,-0.2613636363636363,-2.647727272727273,-1.5454545454545454,-0.9204545454545454
-0.5263157894736842,-1.0855263157894737,-0.7828947368421053,-1.1776315789473684,-1.6710526315789471,-0.6447368421052632,-0.8421052631578947,-1.381578947368421,-1.0263157894736843,-1.105263157894737,-1.3157894736842106,-0.6842105263157895,-0.8421052631578947,-1.486842105263158,-1.493421052631579,-0.4605263157894737,-0.3947368421052631,-2.3157894736842106,-1.1513157894736843,-0.8552631578947368
-0.6477732793522267,-1.4615384615384617,-1.465587044534413,-1.8866396761133604,-1.736842105263158,-1.0526315789473684,-1.3805668016194332,-1.854251012145749,-1.554655870445344,-0.8137651821862348,-0.8137651821862348,-1.2469635627530364,-0.5546558704453441,-1.2388663967611335,-1.9757085020242915,-0.708502024291498,-0.5425101214574899,-2.222672064777328,-1.0809716599190284,-0.7651821862348178
-0.6473214285714286,-0.8147321428571429,-0.2589285714285714,-0.8571428571428571,-1.890625,-0.3214285714285714,-0.4441964285714285,-1.3995535714285714,-0.8303571428571429,-1.0,-1.1294642857142858,-0.4642857142857143,-0.7790178571428571,-1.2745535714285714,-1.1875,-0.1227678571428571,-0.1205357142857142,-2.0513392857142856,-0.7790178571428571,-0.875
-0.5512820512820513,-0.5,-0.6666666666666666,-0.7692307692307693,-2.17948717948718,-0.2948717948717949,-0.2307692307692307,-1.4743589743589745,-1.1153846153846154,-1.0897435897435896,-1.1538461538461535,-0.4102564102564102,-0.6666666666666666,-1.1794871794871795,-1.2179487179487178,-0.2692307692307692,-0.3076923076923077,-2.1923076923076925,-1.2564102564102564,-0.8974358974358975
-0.2943820224719101,-0.8898876404494382,-1.002247191011236,-1.2606741573033708,-1.8629213483146068,-0.6292134831460674,-0.7056179775280899,-1.4292134831460674,-1.10561797752809,-1.197752808988764,-1.1101123595505618,-0.797752808988764,-0.7258426966292135,-1.5730337078651686,-1.433707865168539,-0.4157303370786517,-0.6741573033707865,-2.3235955056179773,-1.2674157303370783,-0.9168539325842696
-0.1818181818181818,-1.0649350649350648,-0.8181818181818182,-1.3051948051948052,-1.3376623376623376,-0.6168831168831169,-0.9285714285714286,-0.9675324675324676,-1.37012987012987,-1.3311688311688312,-1.2337662337662338,-0.7662337662337663,-0.7337662337662337,-1.6948051948051948,-1.5,-0.1428571428571428,-0.5909090909090909,-2.1298701298701297,-1.3116883116883118,-0.948051948051948
-0.1857142857142857,-0.5,-1.0714285714285714,-0.9214285714285714,-1.9357142857142853,-0.8142857142857143,-0.4285714285714285,-1.6214285714285714,-1.0928571428571427,-0.3642857142857142,-0.5071428571428571,-0.7214285714285714,-0.7214285714285714,-1.2785714285714285,-1.3571428571428572,-0.6357142857142857,-0.4857142857142857,-2.0642857142857145,-1.1357142857142857,-0.4071428571428571
-0.4942233632862644,-0.5391527599486521,-0.7804878048780488,-0.8741976893453145,-2.008985879332477,-0.3055198973042362,-0.2349165596919127,-1.5725288831835686,-0.938382541720154,-1.028241335044929,-0.9897304236200256,-0.2182284980744544,-0.6431322207958922,-1.3478818998716302,-1.196405648267009,-0.3157894736842105,-0.4223363286264441,-2.287548138639281,-1.1078305519897305,-0.7946084724005135
-1.6629213483146068,-2.404494382022472,-1.5168539325842696,-2.191011235955056,-1.6292134831460674,-2.49438202247191,-2.224719101123596,-1.6629213483146068,-2.359550561797753,-1.9325842696629207,-2.213483146067416,-1.202247191011236,-2.202247191011236,-2.213483146067416,-2.842696629213483,-1.3707865168539326,-1.6629213483146068,-2.3707865168539324,-1.3932584269662922,-1.898876404494382
-0.6083916083916084,-1.3426573426573427,-1.097902097902098,-1.4335664335664335,-1.2097902097902098,-0.8531468531468531,-1.2237762237762235,-2.034965034965035,-1.3076923076923077,-0.986013986013986,-1.097902097902098,-1.2237762237762235,-0.7762237762237763,-1.6923076923076923,-1.5804195804195804,-0.4755244755244755,-0.2167832167832167,-2.629370629370629,-1.1958041958041958,-0.6923076923076923
-0.0535714285714285,-0.4345238095238095,-0.8214285714285714,-1.0892857142857142,-1.9285714285714288,-0.1309523809523809,-0.5297619047619048,-1.3273809523809523,-0.8869047619047619,-1.1845238095238095,-1.2797619047619049,-0.4226190476190476,-0.6845238095238095,-1.7321428571428572,-1.5654761904761905,-0.1547619047619047,-0.3452380952380952,-2.4226190476190474,-1.1785714285714286,-0.7678571428571429
-0.8589743589743589,-0.8910256410256411,-0.9123931623931624,-1.247863247863248,-1.9743589743589745,-0.5299145299145299,-0.5897435897435898,-1.6581196581196582,-1.0598290598290598,-1.3311965811965811,-1.344017094017094,-0.7585470085470085,-0.8547008547008547,-1.391025641025641,-1.6581196581196582,-0.5641025641025641,-0.75,-2.1709401709401708,-1.1047008547008548,-1.235042735042735
-0.2941176470588235,-0.6380090497737556,-0.7873303167420814,-1.0452488687782806,-1.9366515837104072,-0.1855203619909502,-0.5248868778280543,-1.1493212669683257,-1.085972850678733,-1.0452488687782806,-0.8461538461538461,-0.665158371040724,-0.4796380090497738,-1.2850678733031675,-1.253393665158371,-0.2081447963800905,-0.2624434389140271,-1.6877828054298645,-0.9683257918552036,-0.7963800904977375
-0.3982300884955752,-0.5663716814159292,-1.1415929203539823,-1.5044247787610618,-1.752212389380531,-0.4424778761061947,-0.7256637168141593,-1.3716814159292037,-1.15929203539823,-1.106194690265487,-0.9292035398230089,-0.7610619469026548,-0.4778761061946903,-1.4424778761061947,-1.3008849557522124,-0.2743362831858407,-0.2743362831858407,-2.3893805309734515,-1.3008849557522124,-0.8584070796460177
-0.7926829268292683,-1.0365853658536586,-1.475609756097561,-1.548780487804878,-0.7439024390243902,-1.0121951219512195,-0.975609756097561,-1.3902439024390243,-1.951219512195122,-1.451219512195122,-1.2073170731707317,-0.8170731707317073,-0.975609756097561,-1.5121951219512195,-1.6585365853658536,-0.5,-0.6951219512195121,-2.1951219512195124,-1.451219512195122,-1.2073170731707317
0.1164383561643835,-0.3561643835616438,-1.1712328767123288,-0.9383561643835616,-1.6986301369863013,-0.6712328767123288,-0.8082191780821918,-1.2945205479452055,-0.5821917808219178,-0.8561643835616438,-0.5205479452054794,-0.9863013698630136,-0.6643835616438356,-1.1575342465753424,-1.0890410958904109,-0.4863013698630137,-0.3904109589041096,-1.5890410958904109,-1.0547945205479452,-0.3698630136986301
-0.4412698412698412,-0.9650793650793652,-0.6349206349206349,-1.0825396825396825,-1.9047619047619049,-0.5523809523809524,-0.6349206349206349,-1.1714285714285717,-0.9396825396825396,-1.326984126984127,-1.380952380952381,-0.7936507936507936,-0.8698412698412699,-1.5142857142857142,-1.5206349206349206,-0.1809523809523809,-0.3333333333333333,-2.1523809523809523,-1.1873015873015873,-0.9587301587301588
-0.4954128440366973,-1.2844036697247707,-0.963302752293578,-1.3302752293577982,-0.9908256880733946,-0.963302752293578,-0.7155963302752294,-1.201834862385321,-1.2844036697247707,-0.908256880733945,-1.0,-0.9357798165137616,-0.8073394495412844,-1.018348623853211,-1.348623853211009,-0.3669724770642202,-0.1834862385321101,-2.3577981651376145,-0.9908256880733946,-0.6238532110091743
-0.3333333333333333,-0.8830409356725146,-0.847953216374269,-0.9883040935672516,-1.3333333333333333,-0.3567251461988304,-0.3216374269005848,-1.3859649122807018,-1.105263157894737,-1.3801169590643274,-1.2923976608187135,-0.2573099415204678,-0.9181286549707602,-1.6198830409356726,-1.274853801169591,-0.2982456140350877,-0.5263157894736842,-2.16374269005848,-1.3625730994152048,-1.08187134502924
-0.3644859813084112,-1.0467289719626167,-0.7663551401869159,-1.233644859813084,-0.9906542056074766,-0.7102803738317757,-0.8411214953271028,-1.2429906542056075,-1.3925233644859814,-1.4299065420560748,-1.3738317757009346,-0.6915887850467289,-1.0186915887850467,-1.94392523364486,-1.0373831775700937,-0.3364485981308411,-0.4672897196261682,-2.3738317757009346,-1.6261682242990654,-1.0654205607476634
-0.4938271604938271,-1.0493827160493827,-1.308641975308642,-1.8888888888888888,-0.7283950617283951,-1.2962962962962965,-1.5802469135802468,-1.5432098765432098,-1.271604938271605,-1.4938271604938271,-1.382716049382716,-0.8518518518518519,-0.7037037037037037,-1.2222222222222223,-2.0,-0.654320987654321,-0.7654320987654321,-2.45679012345679,-1.5185185185185186,-1.0987654320987654
-0.717948717948718,-0.1923076923076923,-0.7948717948717948,-0.6794871794871795,-2.2948717948717947,-0.3205128205128205,0.1538461538461538,-1.7307692307692308,-1.3717948717948718,-0.8974358974358975,-0.717948717948718,0.2051282051282051,-0.1923076923076923,-1.3974358974358974,-1.9230769230769231,-0.3846153846153846,-0.4871794871794871,-2.025641025641025,-1.2564102564102564,-0.7948717948717948
-0.5694444444444444,-1.375,-0.9027777777777778,-1.5972222222222223,-0.8888888888888888,-0.875,-1.2083333333333333,-1.3611111111111112,-1.3194444444444444,-1.5555555555555556,-1.5416666666666667,-0.75,-1.1666666666666667,-1.7777777777777777,-1.625,-0.4027777777777778,-0.4166666666666667,-2.6666666666666665,-1.4722222222222223,-1.2222222222222223
-0.5844155844155844,-1.051948051948052,-1.1948051948051948,-1.6883116883116882,-1.3116883116883118,-0.9090909090909092,-1.077922077922078,-2.0259740259740258,-1.2987012987012987,-0.5714285714285714,-0.8311688311688312,-0.5454545454545454,-0.5584415584415584,-1.2207792207792207,-1.9350649350649352,-0.7532467532467533,-0.4805194805194805,-2.363636363636364,-0.935064935064935,-0.4935064935064935
-0.5426356589147286,-0.7674418604651163,-0.8604651162790697,-1.372093023255814,-1.968992248062016,-0.3720930232558139,-0.6511627906976745,-1.7286821705426356,-1.062015503875969,-1.0930232558139534,-0.992248062015504,-0.6124031007751938,-0.5271317829457365,-1.3565891472868217,-1.434108527131783,-0.2868217054263566,-0.2635658914728682,-2.1705426356589146,-0.9302325581395348,-0.7209302325581395
0.0030395136778115,-0.8814589665653495,-0.9787234042553192,-1.1580547112462003,-1.826747720364741,-0.7416413373860182,-0.917933130699088,-1.0972644376899696,-1.094224924012158,-0.8632218844984803,-0.8054711246200608,-0.8753799392097265,-0.7112462006079028,-1.319148936170213,-1.243161094224924,-0.2522796352583586,-0.3465045592705167,-2.121580547112462,-1.3617021276595744,-0.5775075987841946
